Name	ID	ALL	ALL.1	ALL.2	ALL.3	ALL.4	ALL.5	ALL.6	ALL.7	ALL.8	ALL.9	ALL.10	ALL.11	ALL.12	ALL.13	ALL.14	ALL.15	ALL.16	ALL.17	ALL.18	ALL.19	ALL.20	ALL.21	ALL.22	ALL.23	ALL.24	ALL.25	ALL.26	AML	AML.1	AML.2	AML.3	AML.4	AML.5	AML.6	AML.7	AML.8	AML.9	AML.10
GRO2_GRO2_oncogene	M57731_s_at	-1.45769	-0.28496	-1.46227	-1.40715	-1.42668	-1.21719	-1.37386	-1.36832	-1.38008	-1.21583	-1.28137	-1.03209	-1.36149	-1.39979	-1.39503	-1.40095	-1.56783	-1.20466	-1.24482	-1.08128	-1.06221	-1.12665	-1.20963	-1.48332	0.91164	-0.90174	-0.91999	1.96996	-1.08902	0.65471	-0.89903	0.37789	2.47467	0.78548	-1.22961	1.99339	2.02108	0.08046
GRO3_GRO3_oncogene	X53800_s_at	-1.45769	-1.3942	-1.46227	-1.40715	-1.42668	-1.21719	-0.989	-1.19459	-1.03514	-1.21583	-1.28137	-1.03209	-1.36149	-1.31177	-1.39503	-1.40095	-1.56783	-1.20466	-1.24482	-1.50109	-1.06221	-1.12665	-1.20963	-1.48332	-0.78272	-1.22238	-0.46165	0.18384	-1.08902	-0.79534	-1.26183	-1.14339	1.00685	-1.34158	-1.05256	0.1102	-0.53491	-1.32403
Na+K+_-ATPase_catalytic_subunit_alpha-III_isoform_gene	M37457_at	1.05308	1.06736	1.18852	1.17103	0.59229	1.33009	1.3311	1.32907	1.04081	1.106	1.24518	1.24939	0.5617	1.05205	0.54567	1.57831	1.13538	1.03209	0.893	0.87434	2.4436	0.82342	1.17213	1.41295	0.79904	0.89707	1.79225	1.10507	0.88881	0.84537	1.01094	1.34207	1.28732	1.05633	0.45536	0.97242	0.89328	1.26637
Interleukin_10_IL10_gene	U16720_rna1_s_at	-0.80459	-0.59717	-0.16971	-1.03932	-1.42668	-0.96653	-0.14199	-0.45969	-0.66036	-0.50722	-0.83901	-0.85497	-1.33536	-0.74585	-1.39503	-0.24319	-0.10797	-0.58673	-0.50391	-0.81798	-0.56972	-0.10223	-1.0742	-1.09666	-0.35603	-0.85962	0.00829	-0.21578	-1.08902	-0.71422	-1.03398	-0.24558	0.18263	-0.41252	-0.59616	-0.03082	-0.7765	-1.32403
GB_DEF_-_Neurokinin_A_receptor_NK-2R_gene_exon_5	M60284_s_at	0.92513	0.90241	0.65784	0.52729	-0.38751	0.1852	0.71771	0.99498	0.57341	-0.3473	0.40495	0.22834	0.35843	0.65387	-0.23881	0.00411	0.84334	0.78393	0.5757	0.20549	0.02821	0.34948	1.01093	0.44272	0.04201	0.46513	0.88541	0.5125	-0.04368	0.17062	0.35912	-0.02288	0.63244	0.8309	0.98968	0.06865	0.3465	1.00547
Protein_phosphatase-2A_catalytic_subunit-alpha_gene_extracted_from_Human_protein_phosphatase_2A_catalytic_subunit-alpha_gene	M60483_rna1_s_at	-0.20231	-1.32606	-1.06011	-0.5179	-0.02914	-0.19119	-0.09571	-0.89008	0.08793	-0.48201	0.47786	0.01554	-0.1518	0.05855	0.50469	0.22088	-0.62205	-0.47672	0.76281	0.04748	0.02821	-0.42639	0.29206	-0.46516	-0.51736	-0.03605	-1.23051	-0.74939	0.11504	-1.29865	-1.15247	-1.11201	-0.00524	-0.52155	-1.22961	-0.51155	0.03166	-0.58506
Interferon-gamma_induced_protein_IFI_16_gene	M63838_s_at	1.15081	-0.33975	0.41094	0.54268	0.59648	0.25808	0.36116	0.6117	0.17891	0.02698	-0.2004	-1.03209	1.17335	0.86077	0.95232	0.81255	0.54888	0.35054	0.6885	0.77934	-0.0031	-1.12665	0.40277	0.52786	0.86085	0.56718	-0.19142	-0.21102	-1.07975	-1.29865	-1.26183	-0.75554	0.60384	-1.00789	-1.05256	-0.63441	0.1539	-1.32403
G0S2_gene_extracted_from_Human_GOS2_gene_5'_flank_and_cds	M72885_rna1_s_at	-1.45769	1.12375	-1.46227	-1.40715	-1.42668	-1.21719	-1.37386	-1.36832	-1.47649	-1.21583	-1.28137	-1.03209	-1.36149	-1.39979	-1.39503	-1.40095	-1.56783	-1.20466	-1.24482	-1.60767	-1.06221	-1.12665	-1.20963	-1.48332	-1.25268	-1.27619	-1.23051	-1.10145	-1.08902	0.83734	-1.26183	-1.44434	0.94689	-1.34158	-1.22961	2.62792	1.56251	-0.57707
GB_DEF_-_DAT1_gene_partial_VNTR	Y10141_s_at	-0.28386	0.48067	-0.96027	-0.8249	-0.74818	0.71313	0.43938	-0.14442	0.35403	-1.21583	-0.62265	0.16245	-0.77576	-0.05261	-1.19823	-1.40095	-0.0726	-0.57165	-0.45661	-0.7059	-1.06221	0.4413	-0.00401	-0.37171	-0.20656	-1.11554	0.35796	0.29122	-1.08902	-1.10789	0.3309	0.20756	0.01018	-0.93464	-1.22961	-1.39906	-1.34579	0.63138
GB_DEF_-_Hs-TBX2-T-box_gene_{T-box_region}_[human_fetal_kidney_mRNA_Partial_283_nt]	S81264_s_at	-0.10583	-0.42737	0.18475	-0.18217	-0.74818	0.03902	0.00126	0.69781	0.34508	0.0222	0.19196	0.07015	-1.01498	-0.23224	-0.42909	-0.26013	0.02282	-0.17964	-0.044	-0.46187	0.20578	-0.17611	0.34023	0.15293	-0.1372	-0.30253	0.31866	-0.26992	-0.17727	-0.67842	0.55645	0.07881	0.25107	0.23985	-0.10927	-0.1329	0.0142	0.09762
Description-_UDP-GalNAc-polypeptide_N-acetylgalactosaminyltransferase_gene_extracted_from_UDP-GalNAc-polypeptide_N-acetylgalactosaminyltransferase/GalNAc-transferase_{3'_region_exon_11}_[human_placenta_Genomic_1902_nt]	S82597_rna1_s_at	-1.45769	-0.94545	-1.46227	-1.16099	-0.91888	-1.21719	-1.37386	-0.487	-1.47649	-1.21583	-1.08661	-0.75505	-0.68904	-1.05027	-0.48072	-0.61521	0.03941	-0.50423	-0.31279	-0.5217	-0.8428	-0.63383	-1.20963	-1.09666	-1.25268	-1.27619	-1.23051	-0.9034	-0.27702	-1.29865	-1.26183	0.07227	-0.5491	-0.83471	-0.96001	-1.39906	-1.34579	-0.42049
GB_DEF_-_Nicotinamide_N-methyltransferase_gene_exon_1_and_5'_flanking_region	U51010_s_at	-1.45769	-0.75	0.56827	-1.40715	-1.42668	-1.21719	-1.37386	-1.36832	-1.47649	-0.0817	-1.28137	-1.03209	-1.36149	-1.39979	-1.39503	-1.40095	-1.03851	-1.20466	-0.05496	-0.23284	-1.06221	-1.12665	-1.20963	-1.48332	0.04887	-0.72316	-1.23051	-1.41534	-1.08902	-1.29865	-1.26183	-1.44434	-1.47218	-1.34158	-1.22961	-1.39906	-0.72078	-1.32403
Thymopoietin_TMPO_gene	U18271_cds3_s_at	0.44296	-0.94013	0.4078	0.24858	0.07175	0.42733	-0.15963	0.00655	0.5206	0.05976	-0.05848	-0.73338	0.22219	-0.71454	0.37486	-0.33414	0.27411	-0.15022	-0.32004	-0.60503	-0.0476	-0.58964	0.5922	-0.24071	-0.43319	-0.53969	0.14052	-0.4425	-0.35	-0.80436	-0.5769	-0.40399	-0.50902	-0.57937	-0.67515	-0.74018	-0.41064	-0.64302
Glioma_pathogenesis-related_protein_GliPR_mRNA	X91911_s_at	0.2459	-0.40972	-1.34707	0.48705	-0.11723	-0.65115	0.0614	-1.01101	0.20169	-0.72758	0.0784	0.25452	-0.38752	-1.04396	-0.21767	-0.67503	2.01431	-0.24487	-1.24482	-0.82417	-1.06221	-1.12665	-0.61875	0.14303	1.0359	-0.33862	-1.05859	0.33921	-0.084	1.39382	1.03941	0.23943	0.1164	0.68227	0.99165	0.88891	-0.38219	0.11074
GT334_protein_GT334_gene_mRNA	U19252_s_at	-0.48518	-0.70416	0.20081	-0.53256	-0.11723	-0.11453	-0.95857	0.13953	-0.44043	-0.45747	-0.19766	-1.03209	-1.23796	-0.7596	-0.83362	-1.40095	-1.43506	-0.36585	-1.24482	-0.5153	0.372	0.13399	-1.04106	-0.36885	-0.70251	-0.61326	-0.23633	-0.83486	-1.08902	-0.02478	-0.05096	0.27284	-0.49515	0.12575	-0.01033	0.32871	-0.95829	-0.69131
6-16_gene_interferon-inducible_peptide_precursor_extracted_from_Human_interferon-inducible_peptide_6-16_gene	U22970_rna1_s_at	-1.45769	-1.3942	-1.46227	-1.40715	-1.42668	-0.53289	-1.37386	-1.36832	0.59975	-0.96037	-0.90227	-1.03209	-1.36149	-1.39979	-1.39503	-1.40095	-1.56783	-1.20466	-1.24482	0.02046	-1.06221	-1.12665	-0.86983	-1.48332	-0.40675	-1.27619	-1.23051	-1.06429	-1.08902	-1.29865	-0.84128	-1.44434	-1.47218	-1.34158	-1.22961	-1.39906	-0.86015	-1.32403
Retinoid_X_receptor_beta_RXRbeta_gene_partial_3'_transcript_and_collagen_alpha2XI_COL11A2_gene	U41068_cds2_s_at	0.56392	0.46128	0.6208	0.11222	0.17101	0.64826	0.7867	0.61996	0.5938	0.80184	0.42854	0.4877	0.094	0.52883	0.08237	0.58518	0.88852	0.55497	0.52146	0.25475	-0.67784	0.81362	0.96169	0.40085	0.50134	0.40431	1.0888	0.61971	0.30646	0.33878	0.28286	0.52489	0.66868	0.99291	0.87666	0.59557	0.2489	1.03749
GB_DEF_-_Orphan_receptor_GPR9_GPR9_gene_partial_cds	U32674_s_at	-1.45769	-1.3942	-1.46227	-1.40715	-1.42668	-1.21719	-1.37386	-0.40741	-0.79422	-1.21583	-1.28137	-1.03209	-1.36149	0.27186	-1.39503	0.03798	-1.56783	-1.20466	-0.60125	-1.39425	-1.06221	-1.12665	-1.20963	-1.48332	-1.25268	-1.1312	-0.0546	-0.14017	-0.84451	-1.29865	-1.26183	-1.44434	-1.47218	-1.34158	-1.22961	-1.39906	-0.47988	-0.5119
GB_DEF_-_Ataxia-telangiectasia_locus_protein_ATM_gene_exons_1a_1b_2_3_and_4_partial_cds	U67092_s_at	1.38511	0.98872	1.13198	2.02191	1.15002	1.83332	1.98459	2.11318	1.14726	1.58426	1.12213	1.83543	1.31546	1.2137	1.31359	1.29367	1.35205	1.84281	1.67228	0.88085	0.85582	1.57749	1.77372	0.98937	1.77164	1.24058	1.97827	1.83158	1.53367	0.97006	1.66406	1.79571	1.89536	1.50155	1.55252	1.70154	1.79483	1.53834
Epb72_gene_exon_1	X85116_rna1_s_at	-1.01269	-0.92959	-1.46227	-0.76152	-0.30942	-1.07145	-0.13205	0.21956	-1.47649	-0.69566	-0.98322	0.58801	-0.8322	-0.00653	-0.41447	0.19832	0.57679	-0.52302	1.02555	0.32119	0.69072	-0.58426	0.17406	-0.45257	0.34313	-0.14061	-1.23051	1.41039	1.78954	-0.00733	0.78314	0.63024	1.09976	0.4738	1.48611	0.59028	1.68284	2.1189
Ring_zinc-finger_protein_ZNF127-Xp_gene_and_5'_flanking_sequence	U41315_rna1_s_at	-1.32877	-0.46068	-1.46227	-1.40715	-1.30529	-1.21719	-1.37386	-1.36832	-1.47649	-1.21583	-1.28137	-1.03209	-1.36149	-1.39979	-0.92189	-1.40095	-0.83457	-0.82723	-1.24482	-0.03175	-1.06221	-1.12665	-1.20963	-1.48332	-1.25268	-1.27619	-1.23051	-1.43337	-0.02267	-0.30075	-1.26183	-1.44434	-0.68539	-1.34158	-1.22961	-0.43783	-0.23589	0.35693
MEF2A_gene_myocyte-specific_enhancer_factor_2A_C9_form_extracted_from_Human_myocyte-specific_enhancer_factor_2A_MEF2A_gene_first_coding	U49020_cds2_s_at	0.31457	-1.22542	-1.30197	0.28173	0.24249	-1.21719	0.76521	-0.06254	-0.62524	-1.21583	-1.13922	-1.03209	0.28611	-0.69711	0.55441	0.954	0.08971	-0.49497	0.39762	0.98263	-0.09757	-1.05354	-1.20963	0.77833	-0.95402	-0.14875	-0.24956	-1.41534	-1.08902	-1.29865	-1.26183	-0.87025	-1.05794	-1.34158	-1.22961	-1.39906	-1.34579	-1.32403
GB_DEF_-_Mariner1_transposase_gene_complete_consensus_sequence	U52077_s_at	-1.45769	-0.87869	-0.40992	-0.77577	-0.6672	-0.96653	-0.75499	0.08569	-0.33633	-0.78913	-0.5675	-1.03209	-0.52035	-0.7596	-0.49015	-0.74837	-0.3892	-0.80156	-0.3647	-0.04475	-0.07225	-0.31906	-0.34129	-0.59407	-1.1643	-0.69813	-0.42082	-0.56711	-0.56749	-1.14816	-0.56862	-0.16932	-0.64513	-0.5754	-0.2092	-0.89694	-0.74604	-0.34052
Ly-6-related_protein_9804_gene	U66711_rna1_s_at	1.69062	1.67393	1.54198	1.47879	1.26638	1.92388	1.81145	1.62842	1.54123	1.86883	1.24128	1.9352	1.4885	1.93376	0.87983	1.69609	1.63742	1.43586	1.52945	1.3235	0.4977	1.28397	1.84298	1.24607	1.74971	1.55545	1.75522	1.85005	1.20557	1.16871	2.09274	1.84769	2.12655	1.65534	1.75684	1.50133	1.75601	1.47658
Transcription_factor_forkhead_related_activator_4_FREAC-4_gene	U59831_rna1_s_at	-0.16749	-0.46068	-1.07131	-0.37639	-0.76617	-0.41227	-0.12958	-0.35197	-0.01092	0.10903	-0.85019	-0.77721	-0.26437	-0.34299	-0.94806	-0.0199	-0.36643	0.12996	-0.34211	-0.34706	-0.91808	-0.99389	-0.05857	-0.97996	-0.16548	-0.07294	-0.30444	-0.00932	-0.99176	-0.19238	-0.32157	-0.02288	0.21693	-0.32711	-1.22961	0.0368	-0.47053	0.08622
Ribosomal_RNA_upstream_binding_transcription_factor_UBTF_gene_partial_cds	X56687_s_at	-0.68142	-0.21916	-0.41258	-0.5179	-0.70894	0.53315	0.31334	-0.13731	0.04066	-1.02535	-0.71465	-1.03209	-0.038	-0.03982	-0.13785	-0.41442	-0.20682	-1.20466	-1.24482	-0.62423	-1.06221	-1.12665	0.15766	-0.5173	-1.25268	-0.1708	-0.40497	-0.80243	-1.08902	-1.29865	-0.89308	0.23671	-1.47218	-1.34158	-1.22961	-1.39906	-0.96377	-0.70493
GB_DEF_-_SOD-2_gene_for_manganese_superoxide_dismutase	X65965_s_at	0.30643	1.47898	-0.39413	-0.46832	-0.21459	-0.13455	-0.62488	1.18337	-0.1176	-0.03974	0.48432	1.67462	0.03229	-0.63052	-0.40868	0.214	0.71599	-0.46326	0.47983	0.83532	1.28457	1.28697	0.08657	-1.48332	1.26579	0.71097	-0.84817	1.19051	0.68085	2.37643	0.27647	0.82753	2.23527	0.07268	-0.19571	2.81781	2.87181	0.52241
HOX3D_gene_for_homeoprotein_HOX3D	X61755_rna1_s_at	-0.89023	-1.3942	-0.68527	-1.40715	-1.42668	-1.21719	-1.37386	-1.36832	-0.84127	-1.21583	-0.4963	-1.03209	-1.36149	-1.39979	-1.39503	-1.40095	-1.46448	-1.20466	-1.24482	-1.60767	-0.87217	-1.12665	-1.20963	-1.48332	-1.25268	0.16276	-1.23051	-1.08889	-1.08902	-1.29865	-1.26183	-1.44434	0.30584	-1.34158	-1.22961	-1.14358	-1.34579	-1.32403
HOX_2-2_gene_extracted_from_Human_Hox2-2_gene_for_a_homeobox_protein	X58431_rna2_s_at	-0.1252	-0.24056	0.26965	0.16986	-0.93508	0.4098	0.27739	0.24784	0.20759	0.01014	0.00711	-0.35388	-0.78954	-0.43899	-0.91675	0.02542	0.18	0.20405	-0.3609	-0.33506	0.26171	0.05248	0.27546	0.15946	0.31449	0.27089	0.29838	0.1823	1.40571	0.38942	0.51933	0.30123	0.51524	0.73675	0.18226	0.48624	0.52442	0.51171
RNA_polymerase_II_largest_subunit_gene_extracted_from_H-sapiens_gene_for_RNA_pol_II_largest_subunit_exon_1	X74874_rna1_s_at	0.44413	0.91293	0.17525	0.32417	-0.15637	0.59183	0.58315	0.6179	0.38986	0.64672	1.01907	0.04803	0.74661	0.50212	0.80667	0.26609	0.43339	-0.17964	0.26918	0.46811	0.57027	0.56105	1.03129	0.75011	0.44513	0.78522	0.38554	1.01882	0.49971	0.95996	0.18894	0.54058	0.17887	0.63813	0.19129	0.55782	0.90399	1.29503
GB_DEF_-_MAL_gene_exon_4	X76223_s_at	-1.45769	2.61454	2.99977	-1.40715	-1.42668	3.33812	-1.37386	-1.02967	2.67463	2.48611	2.72605	-1.03209	-1.36149	-1.39979	-1.39503	-1.40095	-1.56783	-1.20466	-1.24482	-1.60767	-1.06221	-1.12665	3.00979	-1.48332	-1.25268	-1.27619	-1.23051	-1.43337	-1.08902	-1.29865	-1.26183	-1.44434	-1.47218	-0.90577	-1.22961	-1.39906	-1.34579	-1.32403
LPAP_gene	X97267_rna1_s_at	1.44371	0.83363	1.1636	2.04137	1.81933	1.4183	1.14764	1.45508	1.5284	0.60444	0.48432	0.81862	1.71818	2.37619	2.23717	2.0422	1.44138	1.49652	1.77521	1.44832	-1.06221	1.12936	0.84575	1.24197	1.02643	2.2003	1.5018	0.38726	0.53951	-1.29865	0.58529	1.23915	-1.14723	-0.43263	1.08465	-1.39906	-0.82664	0.39171
VASP_gene_exons_4_to_13	X98534_s_at	0.77571	0.51105	0.06174	-0.0321	-0.55945	0.54156	0.22999	0.30191	0.3228	-0.50722	0.01795	0.4182	0.10752	0.51267	0.15068	-0.51695	0.16706	0.23475	-1.24482	-0.13803	-0.90252	-0.50205	-0.59277	-0.88111	-0.00749	-0.08813	0.03577	-0.07444	-0.44772	0.85818	0.30953	0.73705	0.10279	0.43392	-0.35156	0.73339	0.73653	0.19932
IGHD_gene_immunoglobulin_delta-chain_extracted_from_Human_germline_IgD_chain_gene_C-region_C-delta-1_domain	K02882_cds1_s_at	-0.40224	0.16379	0.23845	0.28017	-1.03877	0.1325	0.10648	-1.36832	-0.0278	0.0222	-0.52333	0.01223	-0.11437	-0.10794	-0.28768	0.16617	-0.48933	1.22614	-0.90276	-1.50109	-0.15383	-0.007	0.0071	0.20089	-0.42937	0.25695	0.3474	-0.80243	-1.08902	-0.61475	-0.14088	0.39864	-0.79907	0.60819	-0.65883	0.07006	-0.35465	-1.32403
AKT2_V-akt_murine_thymoma_viral_oncogene_homolog_2	M95936_s_at	0.25459	0.27399	0.05863	0.61715	0.29451	0.65693	-0.23927	-0.0779	-0.21801	0.24085	0.17762	-1.03209	0.24974	0.27488	0.22397	0.34902	0.86695	0.60621	0.06409	0.50529	-1.06221	0.66739	0.11168	0.27718	0.40876	0.4221	0.95013	0.33791	0.97408	-0.18378	-0.50881	0.27153	0.86	0.12575	-1.22961	0.73339	0.34049	0.59722
DMA_gene_extracted_from_H-sapiens_DMA_DMB_HLA-Z1_IPP2_LMP2_TAP1_LMP7_TAP2_DOB_DQB2_and_RING8_9_13_and_14_genes	X87344_cds10_at	-0.23113	-1.3942	-0.29552	-0.66739	-0.69202	-1.21719	-0.30232	-0.96889	-0.08715	-0.88672	-0.00166	-1.03209	-0.4358	-1.06301	-1.39503	-0.45901	-0.90493	-0.21342	-1.24482	-0.8304	-1.06221	-0.58426	-0.29119	-0.47793	-0.76064	-0.5232	-1.23051	-0.33562	-1.08902	-1.29865	-0.87548	-1.44434	-0.08165	-0.13691	-0.26151	0.27398	-1.34579	-0.33138
DMA_gene_extracted_from_H-sapiens_DMA_DMB_HLA-Z1_IPP2_LMP2_TAP1_LMP7_TAP2_DOB_DQB2_and_RING8_9_13_and_14_genes	X87344_cds10_r_at	0.6003	-0.61903	0.99761	1.07091	-0.29566	1.48531	1.45367	1.57806	-1.47649	1.10674	0.60923	-0.74055	-0.92424	-1.39979	-1.39503	0.70257	-0.34824	1.6923	1.01929	-1.60767	0.28103	0.39267	1.41261	0.4828	-1.03104	0.3392	1.03405	0.01139	-1.08902	-0.5934	0.45865	-1.44434	0.83815	-0.1127	1.36176	0.97909	-1.34579	1.50619
Exon_1b-_used_only_in_type_2_transcripts_from__H-sapiens_dbi/acbp_gene_exon_1_&_2-/ntype-DNA_/annot-exon	X94563_xpt2_r_at	0.12977	-0.48571	-0.01958	-0.17709	-0.05406	0.30787	0.69862	-1.36832	0.81412	1.04024	-1.28137	0.53529	-0.07227	-0.0168	-0.11897	0.64405	0.59205	-0.16645	0.43632	-1.41324	-1.06221	-0.29898	-1.15317	-0.991	-0.23089	-0.80814	0.22879	-0.15569	0.13279	-0.36477	0.38931	-0.18231	-0.89873	1.17016	2.06632	0.09106	-0.36009	-1.32403
Lysozyme_gene_EC_3-2-1-17	X14008_rna1_f_at	0.12646	1.52928	1.0369	0.87862	1.69832	2.02858	0.60248	1.20474	1.05698	1.43397	0.63794	2.55368	-1.36149	1.90377	0.23792	0.35201	0.20842	1.48304	0.79734	0.16418	0.51926	0.94568	1.43057	-1.41111	0.26169	0.09417	1.58298	1.27187	2.36338	2.16108	2.63888	2.18404	2.71247	2.07711	1.82646	2.80531	2.8415	1.22379
GB_DEF_-_Facioscapulohumeral_muscular_dystrophy_FSHD_gene_region_D4Z4_tandem_repeat_unit	D38024_at	-0.55874	-1.3942	-0.63927	-0.26173	-0.46621	-1.21719	-0.46373	-1.36832	-1.47649	-0.34373	-1.28137	-1.03209	-0.1518	-0.72338	-0.67595	0.57697	-0.10496	0.64363	-0.14446	-0.02011	0.55148	-1.12665	-1.20963	-0.36031	-0.83441	0.69363	1.00455	-1.05824	-1.08902	-0.67067	-1.26183	-1.44434	-1.31563	-1.11568	-0.14674	-1.39906	-1.34579	0.49846
GB_DEF_-_Small_proline-rich_protein_1_SPRR1A_gene	L05187_at	0.35163	0.78738	0.59153	0.81406	0.17431	0.53596	0.57159	1.06955	0.59306	0.41894	0.31641	0.51376	0.02127	0.16458	-0.25078	0.3232	0.75755	0.55342	0.05676	-0.25567	-0.0476	0.68307	1.01288	0.59983	0.4915	0.44099	0.95757	0.46173	0.12269	0.47554	0.52785	0.27546	0.63022	0.75545	0.99165	0.29154	0.53699	0.59067
Regenerating_protein_I_beta	L08010_at	-0.91551	-1.3942	-0.35584	-1.11866	-1.42668	-0.24824	0.05737	-0.82253	-0.64422	-1.15358	-1.28137	-1.03209	-1.36149	-1.39979	-1.39503	-1.01013	0.068	-1.20466	-0.97931	-1.07281	-1.06221	-1.12665	-0.37346	-1.33601	-1.25268	-0.84214	-0.03317	-1.29045	-1.08902	-0.66299	-1.09127	-1.44434	-0.36752	-1.34158	0.02231	-1.39906	-1.27968	1.79405
Metallothionein-Ie_gene_hMT-Ie	M10942_at	0.47415	1.75762	0.36155	0.73042	0.1078	0.15605	0.95682	0.27227	-0.29929	2.08739	0.18661	2.16027	-1.36149	0.15606	-0.51256	0.44713	-0.32653	-0.6659	1.08258	-0.60266	1.95786	-0.16569	0.57392	-0.39495	0.41798	1.71619	0.69307	0.5847	0.13279	-0.34115	0.56345	0.33856	1.02438	-0.17192	0.08448	0.36628	1.00656	0.69314
Metallothionein_I-B_gene	M13485_at	-0.20467	-0.65671	-0.11867	-0.39535	-0.81274	-0.20982	-0.19331	-0.19079	-0.23169	-1.14502	-0.47376	-0.31597	-0.60255	-0.81675	-1.39503	-0.01549	-0.00071	-0.03218	-0.90276	-0.61457	-1.06221	-0.28321	-0.41952	-0.32963	-0.9744	-0.80259	0.50057	0.02981	0.3127	0.36669	-0.30607	-0.16503	0.2024	-0.21631	-0.07911	0.29045	0.16433	0.41329
GB_DEF_-_Histone_H3-1_H1F3_gene	M60746_at	-1.45769	-0.26002	-0.10354	-0.05625	-0.92965	-0.0977	-1.37386	-1.36832	-1.47649	-0.2111	-0.84458	-0.24431	-0.62148	-1.39979	-1.39503	-0.14496	0.1428	-1.20466	-0.47782	-0.65643	-0.38991	-0.8276	-0.46337	-0.72248	-0.45647	-0.27401	0.44799	-0.18063	-0.88106	-0.11607	-0.14858	-0.15439	-0.19413	-0.17959	-1.22961	-1.39906	-0.49571	0.0084
Delta-globin_gene_extracted_from_Human_beta_globin_region_on_chromosome_11	U01317_cds4_at	-1.29723	-1.3942	-0.98546	-0.11828	-1.22739	-1.21719	0.87142	2.19932	-1.47649	-1.04043	-0.4925	-1.01285	-1.08971	0.08113	-1.39503	-0.82269	-0.22218	-1.09555	2.51335	1.98768	-0.45387	0.10845	-0.84291	-1.02492	2.43789	0.83911	-1.23051	1.58008	3.10362	0.88497	-0.94807	0.7221	1.56512	-0.88888	2.77209	0.30447	3.01414	3.27564
GB_DEF_-_Anti-B_cell_autoantibody_IgM_heavy_chain_variable_V-D-J_region_VH4_gene_clone_E11_VH4-63_non-productive_rearrangement	U24685_at	-1.26674	-0.35058	-1.46227	-0.58967	-1.05724	-0.87227	-0.77937	-1.30665	-1.47649	-1.21583	-1.03689	-0.9048	-0.97413	-1.39979	-0.56602	-1.40095	-1.0476	0.83733	-1.24482	-1.35159	-0.21375	-0.27542	-0.48149	-1.48332	-1.25268	-0.10616	0.12721	-1.1602	-1.08902	-0.97505	-1.26183	-0.7432	-1.47218	-0.59138	-1.01292	-0.50303	-1.34579	-1.32403
GB_DEF_-_Beta-2_integrin_alphaD_subunit_ITGAD_gene_exons_25-30_and_partial_cds	U40279_at	-1.45769	-0.39242	-0.36085	-0.66314	-0.84678	-0.33378	0.04109	0.09305	-0.04028	-0.78913	-0.83347	-0.7999	-1.36149	-0.35781	-0.61199	-1.40095	0.05071	-0.59692	-0.99391	-1.60767	0.34663	-0.71648	-0.59277	-0.43399	-0.39933	-0.56073	-1.23051	0.32745	-0.43377	0.31342	0.02012	-0.29864	0.21933	-1.08061	0.17543	0.15491	0.1539	-0.3685
TRY8_gene_trypsinogen_E_extracted_from_Human_germline_T-cell_receptor_beta_chain_TCRBV17S1A1T_TCRBV2S1_TCRBV10S1P_TCRBV29S1P_TCRBV19S1P_TCRBV15S1_TCRBV11S1A1T_HVB_relic_TCRBV28S1P_TCRBV34S1_TCRBV14S1_TCRBV3S1_TCRBV4S1A1T_TRY4_TRY5_TRY6_TRY7_TRY8_TCRBD1_TCRBJ1S1_TCRBJ1S2_TCRBJ1S3_TCRBJ1S4_TCRBJ1S5_TCRBJ1S6_TCRBC1_TCRBD2_TCRBJ2S1_TCRBJ2S2_TCRBJ2S3_TCRBJ2S4_TCRBJ2S5_TCRBJ2S6_TCRBJ2S7_TCRBC2_TCRBV20S1A1N2_genes_from_bases_452324_to_684973_section_3_of_3	U66061_cds3_at	-0.81372	-1.3942	-1.12355	-0.76152	-0.67953	-1.21719	-0.73593	-1.15048	-0.55908	-0.72218	-1.15483	-1.03209	-1.02097	-0.61855	-1.13036	-0.93761	-0.72789	-0.91574	-0.87637	-0.70859	-0.56972	-1.12665	-1.20963	-0.92147	-1.25268	-0.83067	-1.07443	-0.52589	-0.42917	-0.97505	-1.24411	0.85394	-0.91653	-0.72576	-0.90983	-0.29422	-0.76768	-0.43397
ECRP_gene_for_eosinophil_cationic_related_protein	X55989_rna1_at	-0.51125	-1.3942	-1.34707	-0.68896	-0.91888	-0.42801	0.10648	-0.55162	-1.47649	-1.21583	-1.28137	-0.27948	-1.36149	-1.39979	-1.15689	-1.40095	-1.56783	-1.20466	-1.24482	-1.60767	-0.54326	-0.62259	-0.6729	-0.82831	-1.25268	-1.27619	-0.61539	-1.43337	-0.56749	-1.29865	0.00505	-1.44434	-0.43408	-0.63684	-1.22961	0.14977	-0.94741	-1.32403
L2-9_transcript_of_unrearranged_immunoglobulin_VH5_pseudogene	X58399_at	-0.32076	-1.3942	-1.46227	-1.17554	-1.42668	-1.21719	-1.33723	-1.36832	-1.47649	-1.21583	-1.28137	-1.03209	-0.05396	-1.39979	0.3994	0.12723	-1.56783	-1.20466	-1.24482	0.95766	-1.06221	-1.12665	-1.20963	-0.26344	-1.25268	-0.03605	-1.23051	-1.43337	-1.08902	-0.80436	-1.26183	-1.44434	-1.47218	-1.34158	-1.22961	-1.39906	-1.34579	-1.32403
